"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","incumb","gov_sen_dem_prop","party_winner","chamber"
"220","al17001",1978,"al","","17",1,0.672305874580961,0.395126025804021,NA,NA,NA,0,0.728298321135162,"d","state_senate"
"221","al17001",1980,"al","","17",NA,0.588879126323604,0.395126025804021,NA,NA,NA,0,0.728298321135162,"d","state_senate"
"222","al17002",1982,"al","","17",NA,0.52506580922026,0.371911559466408,NA,NA,NA,0,0.476956350672881,NA,"state_senate"
"223","al17002",1984,"al","","17",NA,0.404034113204394,0.371911559466408,NA,NA,NA,0,0.476956350672881,NA,"state_senate"
"224","al17002",1986,"al","","17",1,0.566307654643286,0.371911559466408,NA,NA,NA,1,0.476956350672881,"d","state_senate"
"225","al17002",1988,"al","","17",NA,0.575522497236153,0.371911559466408,NA,NA,NA,0,0.476956350672881,"d","state_senate"
"226","al17002",1990,"al","","17",0.637744776672462,0.637744776672462,0.371911559466408,NA,NA,NA,1,0.476956350672881,"d","state_senate"
"227","al17003",1992,"al","","17",NA,0.637744776672462,0.24220335483551,NA,NA,NA,0,NA,"d","state_senate"
"228","al17003",1994,"al","","17",0,0.365507171562103,0.24220335483551,NA,NA,NA,0,NA,"r","state_senate"
"229","al17003",1996,"al","","17",NA,0.360730208565843,0.24220335483551,NA,NA,NA,0,NA,"r","state_senate"
"230","al17003",1998,"al","","17",1,0.459207315233258,0.24220335483551,NA,NA,NA,1,NA,"d","state_senate"
"231","al17003",2000,"al","","17",NA,0.41269562635914,0.24220335483551,NA,NA,NA,0,NA,"d","state_senate"
"232","al17004",2002,"al","","17",0,0.326448669192883,0.174283822700286,NA,NA,NA,-1,NA,"r","state_senate"
"233","al17004",2004,"al","","17",NA,0.311901626038785,0.174283822700286,NA,NA,NA,0,NA,"r","state_senate"
"234","al17004",2006,"al","","17",0,0.304091322013047,0.174283822700286,NA,NA,NA,0,NA,"r","state_senate"
"235","al17004",2008,"al","","17",NA,0.281979537941178,0.174283822700286,NA,NA,NA,0,NA,"r","state_senate"
"236","al17004",2010,"al","","17",0.187916230366492,0.187916230366492,0.174283822700286,NA,NA,NA,-1,NA,"r","state_senate"
"237","al17005",2012,"al","","17",NA,0.187916230366492,0.160027794980256,NA,0.138923956518836,0.181131633441675,0,NA,"r","state_senate"
"238","al17005",2014,"al","","17",0,0.2415526407215,0.160027794980256,NA,0.138923956518836,0.181131633441675,0,NA,"r","state_senate"
"239","al17005",2016,"al","","17",NA,0.182086772351706,0.160027794980256,NA,0.138923956518836,0.181131633441675,0,NA,"r","state_senate"
"240","al17005",2018,"al","","17",0,0.205350560093909,0.160027794980256,NA,0.138923956518836,0.181131633441675,-1,NA,"r","state_senate"
"241","al17005",2020,"al","","17",NA,0.194613136002282,0.160027794980256,NA,0.138923956518836,0.181131633441675,0,NA,"r","state_senate"
"242","al17006",2022,"al","","17",0,0.146338793713101,0.160866542766751,NA,NA,NA,-1,NA,"r","state_senate"
"243","al17006",2024,"al","","17",NA,0.154386326392902,0.160866542766751,NA,NA,NA,0,NA,"r","state_senate"
"244","al18001",1972,"al","","18",NA,0.589567331768993,0.397537788915339,NA,NA,NA,0,0.747891117199986,NA,"state_senate"
"245","al18001",1974,"al","","18",1,0.809549188097025,0.397537788915339,NA,NA,NA,1,0.747891117199986,"d","state_senate"
"246","al18001",1976,"al","","18",NA,0.767547216087422,0.397537788915339,NA,NA,NA,0,0.747891117199986,"d","state_senate"
"247","al18001",1978,"al","","18",0.667568897637795,0.667568897637795,0.397537788915339,NA,NA,NA,0,0.747891117199986,"d","state_senate"
"248","al18001",1980,"al","","18",NA,0.667568897637795,0.397537788915339,NA,NA,NA,0,0.747891117199986,"d","state_senate"
"249","al18002",1982,"al","","18",NA,0.627154589108838,0.374769212838629,NA,NA,NA,0,0.49605979548139,NA,"state_senate"
"250","al18002",1984,"al","","18",NA,0.737609050964971,0.374769212838629,NA,NA,NA,0,0.49605979548139,NA,"state_senate"
"251","al18002",1986,"al","","18",0.84572020993974,0.84572020993974,0.374769212838629,NA,NA,NA,0,0.49605979548139,"d","state_senate"
"252","al18002",1988,"al","","18",NA,0.84572020993974,0.374769212838629,NA,NA,NA,0,0.49605979548139,"d","state_senate"
"253","al18002",1990,"al","","18",1,0.703174844590304,0.374769212838629,NA,NA,NA,1,0.49605979548139,"d","state_senate"
"254","al18003",1992,"al","","18",NA,0.660451183234927,0.798010587692261,NA,NA,NA,0,NA,"d","state_senate"
"255","al18003",1994,"al","","18",1,0.686221045957876,0.798010587692261,NA,NA,NA,0,NA,"d","state_senate"
"256","al18003",1996,"al","","18",NA,0.705683369387869,0.798010587692261,NA,NA,NA,0,NA,"d","state_senate"
"257","al18003",1998,"al","","18",1,0.794592247628166,0.798010587692261,NA,NA,NA,1,NA,"d","state_senate"
"258","al18003",2000,"al","","18",NA,0.755020882510133,0.798010587692261,NA,NA,NA,0,NA,"d","state_senate"
"259","al18004",2002,"al","","18",1,0.734554725893158,0.771722656711843,NA,NA,NA,1,NA,"d","state_senate"
"260","al18004",2004,"al","","18",NA,0.755455822335602,0.771722656711843,NA,NA,NA,0,NA,"d","state_senate"
"261","al18004",2006,"al","","18",0.807307326355852,0.807307326355852,0.771722656711843,NA,NA,NA,1,NA,"d","state_senate"
"262","al18004",2008,"al","","18",NA,0.807307326355852,0.771722656711843,NA,NA,NA,0,NA,"d","state_senate"
"263","al18004",2010,"al","","18",1,0.79722765055791,0.771722656711843,NA,NA,NA,1,NA,"d","state_senate"
"264","al18005",2012,"al","","18",NA,0.63613444620391,0.758908159377607,NA,0.754685891951823,0.76313042680339,0,NA,"d","state_senate"
"265","al18005",2014,"al","","18",1,0.736973665499957,0.758908159377607,NA,0.754685891951823,0.76313042680339,1,NA,"d","state_senate"
"266","al18005",2016,"al","","18",NA,0.691268462878888,0.758908159377607,NA,0.754685891951823,0.76313042680339,0,NA,"d","state_senate"
"267","al18005",2018,"al","","18",1,0.769591595041865,0.758908159377607,NA,0.754685891951823,0.76313042680339,1,NA,"d","state_senate"
"268","al18005",2020,"al","","18",NA,0.72877360400689,0.758908159377607,NA,0.754685891951823,0.76313042680339,0,NA,"d","state_senate"
"269","al18006",2022,"al","","18",1,0.773316940245563,0.817543684140323,NA,NA,NA,1,NA,"d","state_senate"
"270","al18006",2024,"al","","18",NA,0.753704262177378,0.817543684140323,NA,NA,NA,0,NA,"d","state_senate"
"271","al19001",1972,"al","","19",NA,0.59599743233558,0.437795076995427,NA,NA,NA,0,0.767662104548189,NA,"state_senate"
"272","al19001",1974,"al","","19",1,0.817422047296301,0.437795076995427,NA,NA,NA,1,0.767662104548189,"d","state_senate"
"273","al19001",1976,"al","","19",NA,0.788567897536559,0.437795076995427,NA,NA,NA,0,0.767662104548189,"d","state_senate"
"274","al19001",1978,"al","","19",1,0.710936103850711,0.437795076995427,NA,NA,NA,0,0.767662104548189,"d","state_senate"
"275","al19001",1980,"al","","19",NA,0.623198768367163,0.437795076995427,NA,NA,NA,0,0.767662104548189,"d","state_senate"
"276","al19002",1982,"al","","19",NA,0.516601256465813,0.379062357533859,NA,NA,NA,0,0.495460828226037,NA,"state_senate"
"277","al19002",1984,"al","","19",NA,0.4098586868943,0.379062357533859,NA,NA,NA,0,0.495460828226037,NA,"state_senate"
"278","al19002",1986,"al","","19",1,0.564098188737874,0.379062357533859,NA,NA,NA,1,0.495460828226037,"d","state_senate"
"279","al19002",1988,"al","","19",NA,0.565457928874903,0.379062357533859,NA,NA,NA,0,0.495460828226037,"d","state_senate"
"280","al19002",1990,"al","","19",1,0.629280846789449,0.379062357533859,NA,NA,NA,1,0.495460828226037,"d","state_senate"
"281","al19003",1992,"al","","19",NA,0.669587627886174,0.78882223367691,NA,NA,NA,0,NA,"d","state_senate"
"282","al19003",1994,"al","","19",1,0.689395148690572,0.78882223367691,NA,NA,NA,0,NA,"d","state_senate"
"283","al19003",1996,"al","","19",NA,0.711635005237266,0.78882223367691,NA,NA,NA,0,NA,"d","state_senate"
"284","al19003",1998,"al","","19",1,0.798660734956778,0.78882223367691,NA,NA,NA,1,NA,"d","state_senate"
"285","al19003",2000,"al","","19",NA,0.75614286453672,0.78882223367691,NA,NA,NA,0,NA,"d","state_senate"
"286","al19004",2002,"al","","19",0.768693890956864,0.768693890956864,0.7454096348635,NA,NA,NA,1,NA,"d","state_senate"
"287","al19004",2004,"al","","19",NA,0.768693890956864,0.7454096348635,NA,NA,NA,0,NA,"d","state_senate"
"288","al19004",2006,"al","","19",1,0.817281919976621,0.7454096348635,NA,NA,NA,1,NA,"d","state_senate"
"289","al19004",2008,"al","","19",NA,0.776644958542409,0.7454096348635,NA,NA,NA,0,NA,"d","state_senate"
"290","al19004",2010,"al","","19",1,0.762359852365163,0.7454096348635,NA,NA,NA,0,NA,"d","state_senate"
"291","al19005",2012,"al","","19",NA,0.62593718493874,0.732323964804513,NA,0.720164726454404,0.744483203154622,0,NA,"d","state_senate"
"292","al19005",2014,"al","","19",1,0.723519393689569,0.732323964804513,NA,0.720164726454404,0.744483203154622,1,NA,"d","state_senate"
"293","al19005",2016,"al","","19",NA,0.670669599550774,0.732323964804513,NA,0.720164726454404,0.744483203154622,0,NA,"d","state_senate"
"294","al19005",2018,"al","","19",1,0.751511124754793,0.732323964804513,NA,0.720164726454404,0.744483203154622,1,NA,"d","state_senate"
"295","al19005",2020,"al","","19",NA,0.708100443589171,0.732323964804513,NA,0.720164726454404,0.744483203154622,0,NA,"d","state_senate"
"296","al19006",2022,"al","","19",1,0.611462654879902,0.649138614015193,NA,NA,NA,0,NA,"d","state_senate"
"297","al19006",2024,"al","","19",NA,0.590988326447262,0.649138614015193,NA,NA,NA,0,NA,"d","state_senate"
"298","al20001",1972,"al","","20",NA,0.61839093648786,0.444364242332393,NA,NA,NA,0,0.792874197649108,NA,"state_senate"
"299","al20001",1974,"al","","20",0.749545144416648,0.749545144416648,0.444364242332393,NA,NA,NA,0,0.792874197649108,"d","state_senate"
"300","al20001",1976,"al","","20",NA,0.749545144416648,0.444364242332393,NA,NA,NA,0,0.792874197649108,"d","state_senate"
"301","al20001",1978,"al","","20",1,0.668746415298072,0.444364242332393,NA,NA,NA,0,0.792874197649108,"d","state_senate"
"302","al20001",1980,"al","","20",NA,0.601026321448035,0.444364242332393,NA,NA,NA,0,0.792874197649108,"d","state_senate"
"303","al20002",1982,"al","","20",NA,0.564914058298418,0.379815793559154,NA,NA,NA,0,0.558866528321685,NA,"state_senate"
"304","al20002",1984,"al","","20",NA,0.452947612708119,0.379815793559154,NA,NA,NA,0,0.558866528321685,NA,"state_senate"
"305","al20002",1986,"al","","20",1,0.606745562022089,0.379815793559154,NA,NA,NA,1,0.558866528321685,"d","state_senate"
"306","al20002",1988,"al","","20",NA,0.605399990207506,0.379815793559154,NA,NA,NA,0,0.558866528321685,"d","state_senate"
"307","al20002",1990,"al","","20",1,0.661407829536578,0.379815793559154,NA,NA,NA,1,0.558866528321685,"d","state_senate"
"308","al20003",1992,"al","","20",NA,0.668400849902088,0.763831913471222,NA,NA,NA,0,NA,"d","state_senate"
"309","al20003",1994,"al","","20",1,0.687419203294896,0.763831913471222,NA,NA,NA,0,NA,"d","state_senate"
"310","al20003",1996,"al","","20",NA,0.708918071679508,0.763831913471222,NA,NA,NA,0,NA,"d","state_senate"
"311","al20003",1998,"al","","20",0.802305854654987,0.802305854654987,0.763831913471222,NA,NA,NA,1,NA,"d","state_senate"
"312","al20003",2000,"al","","20",NA,0.802305854654987,0.763831913471222,NA,NA,NA,0,NA,"d","state_senate"
"313","al20004",2002,"al","","20",1,0.756988381272715,0.751843103294988,NA,NA,NA,1,NA,"d","state_senate"
"314","al20004",2004,"al","","20",NA,0.797096967658837,0.751843103294988,NA,NA,NA,0,NA,"d","state_senate"
"315","al20004",2006,"al","","20",0.796477423150463,0.796477423150463,0.751843103294988,NA,NA,NA,0,NA,"d","state_senate"
"316","al20004",2008,"al","","20",NA,0.796477423150463,0.751843103294988,NA,NA,NA,0,NA,"d","state_senate"
"317","al20004",2010,"al","","20",1,0.786515287305122,0.751843103294988,NA,NA,NA,1,NA,"d","state_senate"
"318","al20005",2012,"al","","20",NA,0.641613204008014,0.771901099544077,NA,0.754462366701518,0.789339832386635,0,NA,"d","state_senate"
"319","al20005",2014,"al","","20",1,0.74632698973329,0.771901099544077,NA,0.754462366701518,0.789339832386635,1,NA,"d","state_senate"
"320","al20005",2016,"al","","20",NA,0.704618812421203,0.771901099544077,NA,0.754462366701518,0.789339832386635,0,NA,"d","state_senate"
"321","al20005",2018,"al","","20",1,0.777511597748606,0.771901099544077,NA,0.754462366701518,0.789339832386635,1,NA,"d","state_senate"
"322","al20005",2020,"al","","20",NA,0.73853185435346,0.771901099544077,NA,0.754462366701518,0.789339832386635,0,NA,"d","state_senate"
"323","al20006",2022,"al","","20",1,0.745366918165752,0.780911027892562,NA,NA,NA,1,NA,"d","state_senate"
"324","al20006",2024,"al","","20",NA,0.737073870189636,0.780911027892562,NA,NA,NA,0,NA,"d","state_senate"
"325","al2001",1972,"al","","2",NA,0.600927823508672,0.50100092844184,NA,NA,NA,0,0.776100832014742,NA,"state_senate"
"326","al2001",1974,"al","","2",1,0.814677463656276,0.50100092844184,NA,NA,NA,1,0.776100832014742,"d","state_senate"
"327","al2001",1976,"al","","2",NA,0.795923697873584,0.50100092844184,NA,NA,NA,0,0.776100832014742,"d","state_senate"
"328","al2001",1978,"al","","2",1,0.74012152009774,0.50100092844184,NA,NA,NA,0,0.776100832014742,"d","state_senate"
"329","al2001",1980,"al","","2",NA,0.664269505460462,0.50100092844184,NA,NA,NA,0,0.776100832014742,"d","state_senate"
"330","al2002",1982,"al","","2",NA,0.587096039939287,0.422155910872896,NA,NA,NA,0,0.629809016831339,NA,"state_senate"
"331","al2002",1984,"al","","2",NA,0.499956881887136,0.422155910872896,NA,NA,NA,0,0.629809016831339,NA,"state_senate"
"332","al2002",1986,"al","","2",1,0.622262610987872,0.422155910872896,NA,NA,NA,1,0.629809016831339,"d","state_senate"
"333","al2002",1988,"al","","2",NA,0.608490732254233,0.422155910872896,NA,NA,NA,0,0.629809016831339,"d","state_senate"
"334","al2002",1990,"al","","2",0.643606215340691,0.643606215340691,0.422155910872896,NA,NA,NA,1,0.629809016831339,"d","state_senate"
"335","al2003",1992,"al","","2",NA,0.643606215340691,0.37481078505516,NA,NA,NA,0,NA,"d","state_senate"
"336","al2003",1994,"al","","2",0.521869287625507,0.521869287625507,0.37481078505516,NA,NA,NA,0,NA,"d","state_senate"
"337","al2003",1996,"al","","2",NA,0.521869287625507,0.37481078505516,NA,NA,NA,0,NA,"d","state_senate"
"338","al2003",1998,"al","","2",0.600462458589946,0.600462458589946,0.37481078505516,NA,NA,NA,1,NA,"d","state_senate"
"339","al2003",2000,"al","","2",NA,0.600462458589946,0.37481078505516,NA,NA,NA,0,NA,"d","state_senate"
"340","al2004",2002,"al","","2",0.577686549142719,0.577686549142719,0.347427663682852,NA,NA,NA,1,NA,"d","state_senate"
"341","al2004",2004,"al","","2",NA,0.577686549142719,0.347427663682852,NA,NA,NA,0,NA,"d","state_senate"
"342","al2004",2006,"al","","2",0.60432645034415,0.60432645034415,0.347427663682852,NA,NA,NA,1,NA,"d","state_senate"
"343","al2004",2008,"al","","2",NA,0.60432645034415,0.347427663682852,NA,NA,NA,0,NA,"d","state_senate"
"344","al2004",2010,"al","","2",0.410978435216539,0.410978435216539,0.347427663682852,NA,NA,NA,0,NA,"r","state_senate"
"345","al2005",2012,"al","","2",NA,0.410978435216539,0.43221714878576,NA,0.405163826292976,0.459270471278544,0,NA,"r","state_senate"
"346","al2005",2014,"al","","2",0,0.394519255519602,0.43221714878576,NA,0.405163826292976,0.459270471278544,-1,NA,"r","state_senate"
"347","al2005",2016,"al","","2",NA,0.406611482420931,0.43221714878576,NA,0.405163826292976,0.459270471278544,0,NA,"r","state_senate"
"348","al2005",2018,"al","","2",0.456260456857992,0.456260456857992,0.43221714878576,NA,0.405163826292976,0.459270471278544,0,NA,"r","state_senate"
"349","al2005",2020,"al","","2",NA,0.456260456857992,0.43221714878576,NA,0.405163826292976,0.459270471278544,0,NA,"r","state_senate"
"350","al2006",2022,"al","","2",0.444304068522484,0.444304068522484,0.507816118573414,NA,NA,NA,-1,NA,"r","state_senate"
"351","al2006",2024,"al","","2",NA,0.444304068522484,0.507816118573414,NA,NA,NA,0,NA,"r","state_senate"
"352","al21001",1972,"al","","21",NA,0.636694520166213,0.442417989422462,NA,NA,NA,0,0.820406871198198,NA,"state_senate"
"353","al21001",1974,"al","","21",1,0.770822508866515,0.442417989422462,NA,NA,NA,0,0.820406871198198,"d","state_senate"
"354","al21001",1976,"al","","21",NA,0.747773651144981,0.442417989422462,NA,NA,NA,0,0.820406871198198,"d","state_senate"
"355","al21001",1978,"al","","21",1,0.738838835657362,0.442417989422462,NA,NA,NA,1,0.820406871198198,"d","state_senate"
"356","al21001",1980,"al","","21",NA,0.660510307444612,0.442417989422462,NA,NA,NA,0,0.820406871198198,"d","state_senate"
"357","al21002",1982,"al","","21",NA,0.549254493152939,0.372871826220928,NA,NA,NA,0,0.547208766367632,NA,"state_senate"
"358","al21002",1984,"al","","21",NA,0.444567073003164,0.372871826220928,NA,NA,NA,0,0.547208766367632,NA,"state_senate"
"359","al21002",1986,"al","","21",1,0.590533017589769,0.372871826220928,NA,NA,NA,1,0.547208766367632,"d","state_senate"
"360","al21002",1988,"al","","21",NA,0.596416843163434,0.372871826220928,NA,NA,NA,0,0.547208766367632,"d","state_senate"
"361","al21002",1990,"al","","21",1,0.648925873705525,0.372871826220928,NA,NA,NA,1,0.547208766367632,"d","state_senate"
"362","al21003",1992,"al","","21",NA,0.487236430986665,0.38142392039299,NA,NA,NA,0,NA,"d","state_senate"
"363","al21003",1994,"al","","21",1,0.42683655374509,0.38142392039299,NA,NA,NA,0,NA,"d","state_senate"
"364","al21003",1996,"al","","21",NA,0.426386495627283,0.38142392039299,NA,NA,NA,0,NA,"d","state_senate"
"365","al21003",1998,"al","","21",0.500724275724276,0.500724275724276,0.38142392039299,NA,NA,NA,1,NA,"d","state_senate"
"366","al21003",2000,"al","","21",NA,0.500724275724276,0.38142392039299,NA,NA,NA,0,NA,"d","state_senate"
"367","al21004",2002,"al","","21",0.601758680083401,0.601758680083401,0.359099317407813,NA,NA,NA,1,NA,"d","state_senate"
"368","al21004",2004,"al","","21",NA,0.601758680083401,0.359099317407813,NA,NA,NA,0,NA,"d","state_senate"
"369","al21004",2006,"al","","21",0.694279767911201,0.694279767911201,0.359099317407813,NA,NA,NA,1,NA,"d","state_senate"
"370","al21004",2008,"al","","21",NA,0.694279767911201,0.359099317407813,NA,NA,NA,0,NA,"d","state_senate"
"371","al21004",2010,"al","","21",0.487274271299048,0.487274271299048,0.359099317407813,NA,NA,NA,0,NA,"r","state_senate"
"372","al21005",2012,"al","","21",NA,0.487274271299048,0.299674244326157,NA,0.284938758029979,0.314409730622336,0,NA,"r","state_senate"
"373","al21005",2014,"al","","21",0.376035868893012,0.376035868893012,0.299674244326157,NA,0.284938758029979,0.314409730622336,-1,NA,"r","state_senate"
"374","al21005",2016,"al","","21",NA,0.376035868893012,0.299674244326157,NA,0.284938758029979,0.314409730622336,0,NA,"r","state_senate"
"375","al21005",2018,"al","","21",0.323736482236695,0.323736482236695,0.299674244326157,NA,0.284938758029979,0.314409730622336,-1,NA,"r","state_senate"
"376","al21005",2020,"al","","21",NA,0.323736482236695,0.299674244326157,NA,0.284938758029979,0.314409730622336,0,NA,"r","state_senate"
"377","al21006",2022,"al","","21",0.337696019300362,0.337696019300362,0.367506733015856,NA,NA,NA,-1,NA,"r","state_senate"
